"UniqueId","FullName","University","JoinYear","Rank","SubField","Bachelors","Masters","Doctorate","PostDoc","Gender","PhotoURL","Sources","Last_Updated_By","Last_Updated"
"468","Harry R. Lewis","Harvard University","1968","Full","Algorithms & Theory","Harvard University - USA","Harvard University - USA","Harvard University - USA","","Male","http://static.scholar.harvard.edu/files/styles/os_files_medium/public/harrylewis/files/portrait.jpg?itok=xmceHJvJ","http://www.seas.harvard.edu/computer-science/people","2","2015-10-08"
"469","James H. Waldo","Harvard University","2011","Full","Scientific Computing","","University of Utah - USA","University of Massachusetts - Amherst - USA","University of Massachusetts - Amherst - USA","Male","http://www.seas.harvard.edu/sites/default/files/styles/directory_large/public/images/Directory/Waldo_200x300.jpg?itok=K8cRkBbv","http://www.seas.harvard.edu/directory/waldo","2","2015-10-08"
"470","Jelani Nelson","Harvard University","2013","Associate","Algorithms & Theory","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","Mathematical Sciences Research Institute - Princeton University - USA","Male","http://people.seas.harvard.edu/~minilek/me.jpg","http://www.seas.harvard.edu/computer-science/people","8114","2017-08-20"
"471","Jonathan Zittrain","Harvard University","2008","Full","Security & Privacy","Yale University - USA","Harvard University - USA","","","","","http://www.seas.harvard.edu/directory/zittrain","2","2016-07-24"
"472","Krzysztof Gajos","Harvard University","2009","Full","Human-Computer Interaction","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","University of Washington - USA","","Male","http://www.seas.harvard.edu/sites/default/files/styles/directory_large/public/images/Directory/Gajos_200x300.jpg?itok=prMMKocJ","http://www.seas.harvard.edu/directory/kgajos","8114","2017-08-20"
"473","Leslie Valiant","Harvard University","1982","Full","Algorithms & Theory","University of Cambridge - United Kingdom","Imperial College - United Kingdom","University of Warwick - United Kingdom","","Male","http://www.seas.harvard.edu/sites/default/files/styles/directory_large/public/images/Directory/Valiant_200x300.jpg?itok=i5g4szoq","http://www.seas.harvard.edu/directory/valiant","2","2015-10-08"
"474","Margo I. Seltzer","Harvard University","1992","Full","Operating Systems","Harvard University - USA","","University of California - Berkeley - USA","","Female","http://www.eecs.harvard.edu/margo/Margo_Seltzer.jpg","http://www.seas.harvard.edu/directory/margo","2","2015-10-08"
"475","Michael D. Mitzenmacher","Harvard University","1999","Full","Algorithms & Theory","Harvard University - USA","University of Cambridge - United Kingdom","University of California - Berkeley - USA","","Male","http://www.seas.harvard.edu/sites/default/files/styles/directory_large/public/images/Directory/Mitzenmacher_200x300.jpg?itok=Mh5w_5yF","http://www.seas.harvard.edu/computer-science/people","2","2015-10-08"
"476","Michael D. Smith","Harvard University","1992","Full","Programming Languages","Princeton University - USA","Worcester Polytechnic Institute - USA","Stanford University - USA","","Male","http://www.eecs.harvard.edu/~smith/images/mds.jpg","http://www.seas.harvard.edu/sites/default/files/MikeSmith_0.pdf","2","2015-10-08"
"477","Radhika Nagpal","Harvard University","2003","Full","Artificial Intelligence","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","","Female","http://www.seas.harvard.edu/sites/default/files/styles/directory_large/public/images/Directory/Nagpal_200x300.jpg?itok=9ln4PAaA","http://www.seas.harvard.edu/computer-science/people","2","2015-10-08"
"478","Ryan P. Adams","Harvard University","2011","Associate","Artificial Intelligence","Massachusetts Institute of Technology - USA","University of Cambridge - United Kingdom","University of Cambridge - United Kingdom","University of Toronto - Canada","Male","","http://hips.seas.harvard.edu/","8114","2017-08-20"
"479","Salil P. Vadhan","Harvard University","2009","Full","Algorithms & Theory","Harvard University - USA","Churchill College - Cambridge - United Kingdom","Massachusetts Institute of Technology - USA","Massachusetts Institute of Technology - USA","Male","http://people.seas.harvard.edu/~salil/2013photo-lowres.jpg","http://www.seas.harvard.edu/directory/salil","2","2015-10-08"
"480","Stephen Chong","Harvard University","2001","Associate","Programming Languages","Victoria University of Wellington - New Zealand","Victoria University of Wellington - New Zealand","Cornell University - USA","University of New South Wales - Australia","Male","http://www.seas.harvard.edu/sites/default/files/images/news/Chong_sq.jpg","http://people.seas.harvard.edu/~chong/","2","2015-10-08"
"481","Steven J. Gortler","Harvard University","2000","Full","Graphics","Queen's University - Ontario - Canada","Princeton University - USA","Princeton University - USA","","Male","http://www.seas.harvard.edu/sites/default/files/styles/directory_large/public/images/Directory/Gortler_200x300.jpg?itok=B74iG9GD","http://www.seas.harvard.edu/directory/sjg","2","2015-10-08"
"482","Stuart M. Shieber","Harvard University","1988","Full","Natural Language & Speech","Harvard University - USA","","Stanford University - USA","","Male","http://www.seas.harvard.edu/sites/default/files/styles/directory_large/public/images/Directory/Shieber_200x300.jpg?itok=K8fJDZUW","http://www.seas.harvard.edu/sites/default/files/shieber_0.pdf","2","2015-10-08"
"483","Yaron Singer","Harvard University","2013","Assistant","Algorithms & Theory","Tel Aviv University - Israel","University of California - Berkeley - USA","University of California - Berkeley - USA","Google - USA","Male","http://people.seas.harvard.edu/~yaron/yaron.jpg","http://people.seas.harvard.edu/~yaron/","2","2015-10-08"
"484","Yiling Chen","Harvard University","2008","Associate","Artificial Intelligence","Renmin University of China - China","Tsinghua University - Beijing - China","Pennsylvania State University - USA","","Female","http://yiling.seas.harvard.edu/wp-content/uploads/IMG_3815-2-252x300.jpg","http://www.seas.harvard.edu/directory/yiling","2","2015-10-08"
"485","Adam Lopez","Johns Hopkins University","2011","Assistant","Natural Language & Speech","Duke University - USA","University of Maryland - College Park - USA","University of Maryland - College Park - USA","University of Edinburgh - United Kingdom","Male","","http://www.cs.jhu.edu/~alopez/cv.html","6970","2017-03-27"
"486","Alexis Battle","Johns Hopkins University","2014","Research","Bioinformatics & Computational Biology","Stanford University - USA","","Stanford University - USA","Stanford University - USA","Female","http://www.cs.jhu.edu/wp-content/uploads/sites/8/2014/08/Battle-681x1024.jpg","http://www.stanford.edu/~ajbattle/index.html","2","2015-10-08"
"487","Aviel Rubin","Johns Hopkins University","2004","Full","Security & Privacy","University of Michigan - USA","University of Michigan - USA","University of Michigan - USA","","Male","http://www.cs.jhu.edu/wp-content/uploads/sites/8/2013/09/avi-rubin-2-e1384875652680.jpg","http://www.avirubin.com/Avi_Rubins_home_page/Vita.html","2","2015-10-08"
"488","Benjamin Langmead","Johns Hopkins University","2012","Assistant","Bioinformatics & Computational Biology","Columbia University - USA","University of Maryland - College Park - USA","University of Maryland - College Park - USA","","Male","http://www.cs.jhu.edu/wp-content/uploads/sites/8/2013/09/ben-langmead.jpg","http://www.cs.jhu.edu/~langmea/cv/current.pdf","2","2015-10-08"
"489","Benjamin Van Durme","Johns Hopkins University","","Research","Natural Language & Speech","University of Rochester - USA","University of Rochester - USA","University of Rochester - USA","Johns Hopkins University - USA","http://www.cs.jhu.edu/~vandurme/","2","2015-08-07"
"490","David Yarowsky","Johns Hopkins University","","Full","Natural Language & Speech","Harvard University - USA","University of Pennsylvania - USA","University of Pennsylvania - USA","","Male","http://www.clsp.jhu.edu/uploads/people/18_person.jpg","http://www.cs.jhu.edu/~yarowsky/","2","2015-10-08"
"491","Giuseppe Ateniese","Johns Hopkins University","","Associate","Security & Privacy","","University of Salerno - Italy","University of Genoa - Italy","","","","http://www.cs.jhu.edu/~ateniese/","2","2016-07-24"
"492","Gregory Hager","Johns Hopkins University","2005","Full","Human-Computer Interaction","Luther College - USA","University of Pennsylvania - USA","University of Pennsylvania - USA","","","","http://www.cs.jhu.edu/~hager/Public/CV/newlongvita.pdf","2","2016-07-24"
"493","Jason Eisner","Johns Hopkins University","2000","Associate","Natural Language & Speech","Harvard University - USA","University of Cambridge - United Kingdom","University of Pennsylvania - USA","","Male","http://www.cs.jhu.edu/wp-content/uploads/sites/8/2013/09/jason-eisner.jpg","http://www.cs.jhu.edu/~jason/cv.pdf","2","2015-10-08"
"494","Joanne Selinski","Johns Hopkins University","","Associate","Computer Education","Chestnut Hill College","Johns Hopkins University - USA","Johns Hopkins University - USA","","","","http://www.cs.jhu.edu/~joanne/","2","2016-07-24"
"495","Mark Dredze","Johns Hopkins University","","Assistant","Natural Language & Speech","Northwestern University - USA","Yeshiva University - USA","University of Pennsylvania - USA","","","","http://www.cs.jhu.edu/~mdredze/","2","2016-07-24"
"496","Matthew Green","Johns Hopkins University","2010","Assistant","Security & Privacy","Oberlin College - USA","Johns Hopkins University - USA","Johns Hopkins University - USA","","","","http://spar.isi.jhu.edu/~mgreen/matthew_green_CV.pdf","2","2016-07-24"
"497","Michael Dinitz","Johns Hopkins University","2014","Assistant","Algorithms & Theory","Princeton University - USA","","Carnegie Mellon University - USA","Weizmann Institute of Science - Israel","Male","http://www.cs.jhu.edu/wp-content/uploads/sites/8/2014/08/Dinitz-683x1024.jpg","http://www.cs.jhu.edu/~mdinitz/cv.pdf","2","2015-10-08"
"498","Michael Kazhdan","Johns Hopkins University","","Associate","Graphics","Harvard University - USA","Princeton University - USA","Princeton University - USA","","Male","http://www.cs.jhu.edu/wp-content/uploads/sites/8/2014/08/Kazhdan-681x1024.jpg","http://www.cs.jhu.edu/~misha/","2","2015-10-08"
"499","Nassir Navab","Johns Hopkins University","","Full","Human-Computer Interaction","Universit&#233; de Technologie de Compi&#232;gne - France","","INRIA & Paris XI - France","Massachusetts Institute of Technology - USA","Male","http://www.cs.jhu.edu/wp-content/uploads/sites/8/2014/08/Navab-683x1024.jpg","http://campar.in.tum.de/Main/NassirNavabCv","2","2015-10-08"
"500","Peter Kazanzides","Johns Hopkins University","2002","Associate","Bioinformatics & Computational Biology","Brown University - USA","Brown University - USA","Brown University - USA","IBM Thomas J. Watson Research Center - USA","","","https://jshare.johnshopkins.edu/pkazanz1/public_html/","2","2016-07-24"
"501","Philipp Koehn","Johns Hopkins University","2014","Full","Natural Language & Speech","University of Erlangen - Germany","University of Tennessee - USA","University of Southern California - USA","Massachusetts Institute of Technology - USA","Male","http://www.cs.jhu.edu/wp-content/uploads/sites/8/2014/08/Koehn-683x1024.jpg","http://homepages.inf.ed.ac.uk/pkoehn/resume.html","2","2015-10-08"
"502","Raman Arora","Johns Hopkins University","","Assistant","Machine Learning & Pattern Recognition","","University of Wisconsin - Madison - USA","University of Wisconsin - Madison - USA","University of Washington - USA","Male","http://www.cs.jhu.edu/wp-content/uploads/sites/8/2014/08/Arora-681x1024.jpg","http://ttic.uchicago.edu/~raman/Home.html","2","2015-10-08"
"503","Randal Burns","Johns Hopkins University","2001","Associate","Machine Learning & Pattern Recognition","Stanford University - USA","University of California - Santa Cruz - USA","University of California - Santa Cruz - USA","","Male","http://www.cs.jhu.edu/wp-content/uploads/sites/8/2013/10/randal-burns.jpg","http://hssl.cs.jhu.edu/~randal/rbcv.pdf","2","2015-10-08"
"504","Russell Taylor","Johns Hopkins University","1995","Full","Human-Computer Interaction","Johns Hopkins University - USA","","Stanford University - USA","","","","http://cs.jhu.edu/~rht/RHT%20Papers/Russell%20H%20Taylor%20-%20CV.pdf","2","2016-07-24"
"505","S. Rao Kosaraju","Johns Hopkins University","","Full","Algorithms & Theory","Andhra University - India","Indian Institute of Technology - Kharagpur - India","University of Pennsylvania - USA","","Male","http://www.cs.jhu.edu/wp-content/uploads/sites/8/2013/10/s-rao-kosaraju.jpg","http://www.cs.jhu.edu/~kosaraju/","2","2015-10-08"
"506","Scott Smith","Johns Hopkins University","1988","Full","Programming Languages","Purdue University - USA","","Cornell University - USA","","Male","http://www.cs.jhu.edu/wp-content/uploads/sites/8/2013/10/Smith-995x1024.jpg","http://folio.jhu.edu/faculty/Scott%20F._Smith","2","2015-10-08"
"507","Stephen Checkoway","Johns Hopkins University","","Assistant","Security & Privacy","University of Washington - USA","University of California - San Diego - USA","University of California - San Diego - USA","","","","http://www.cs.jhu.edu/~s/","2","2016-07-24"
"508","Suchi Saria","Johns Hopkins University","2012","Assistant","Machine Learning & Pattern Recognition","","","Stanford University - USA","Harvard University - USA","Female","http://www.cs.jhu.edu/wp-content/uploads/sites/8/2013/09/suchi-saria.jpg","http://www.suchisaria.com/","2","2015-10-08"
"509","Susan Hohenberger","Johns Hopkins University","","Associate","Security & Privacy","Ohio State University - USA","","Massachusetts Institute of Technology - USA","IBM Research - Zurich - Switzerland","","","http://www.cs.jhu.edu/~susan/","2","2016-07-24"
